stabbr,GeoID10_trt,TotalPop,NHwht,NHblk,NHasi,NHother,Hisp,pctNHwht,pctNHblk,pctNHasi,pctNHoth,pctHisp,TotFem,TotMale,pctFem,pctMale,Age00_04,Age05_17,Age18_21,Age22_29,Age30_39,Age40_49,Age50_64,Age65p,pctAge0004,pctAge65p,MedHHinc,TotEduc,Educ_ltHS,Educ_HS,Educ_Coll,pct_ltHS,pct_HS,pct_Coll,TotPovLev,TotBelow,TotAbove,pctBelow,pctAbove,TotHU,TotOcc,TotVac,pctOccup,pctVacant,Own,Rent,pctOwn,pctRent,TotHHpub,PubAsst,NPubAsst,pctPubAsst,pctNPubAst,TotFamily,SinglFemHH,FemHHwc,pctFemHH,pctFemHHwc,sumlevel,stfips,county,tract,GeoID10_cnty
TX,48201250402,13962,8562,2006,428,349,2617,61.32,14.37,3.07,2.50,18.74,6915,7047,49.53,50.47,1172,3044,580,1393,2601,2119,2303,750,8.39,5.37,86898,7397,258,1815,5324,3.49,24.54,71.98,11782,316,11466,2.68,97.32,5096,4860,236,95.37,4.63,3716,1144,76.46,23.54,4131,8,4123,0.19,99.81,3796,455,297,11.99,7.82,140,48,201,250402,
TX,48201250500,5510,2741,1260,169,127,1213,49.75,22.87,3.07,2.30,22.01,2842,2668,51.58,48.42,460,1260,315,643,891,843,792,306,8.35,5.55,68796,3338,383,887,2068,11.47,26.57,61.95,5313,261,5052,4.91,95.09,1962,1869,93,95.26,4.74,1235,634,66.08,33.92,1878,34,1844,1.81,98.19,1436,331,228,23.05,15.88,140,48,201,250500,
TX,48201250600,7606,2577,1645,138,244,3002,33.88,21.63,1.81,3.21,39.47,3844,3762,50.54,49.46,694,1457,504,1098,1142,913,1116,682,9.12,8.97,33859,4285,993,1284,2008,23.17,29.96,46.86,7083,1526,5557,21.54,78.46,3355,2844,511,84.77,15.23,802,2042,28.20,71.80,2618,174,2444,6.65,93.35,1799,623,408,34.63,22.68,140,48,201,250600,
TX,48201250701,5373,3078,749,112,90,1344,57.29,13.94,2.08,1.68,25.01,2772,2601,51.59,48.41,348,1183,263,536,750,766,1140,387,6.48,7.20,66513,3700,508,1194,1998,13.73,32.27,54.00,5685,599,5086,10.54,89.46,1870,1770,100,94.65,5.35,1485,285,83.90,16.10,1811,27,1784,1.49,98.51,1437,239,127,16.63,8.84,140,48,201,250701,
TX,48201250702,4563,3157,455,129,102,720,69.19,9.97,2.83,2.24,15.78,2339,2224,51.26,48.74,320,976,175,357,608,688,1061,378,7.01,8.28,94848,3034,296,514,2224,9.76,16.94,73.30,4655,116,4539,2.49,97.51,1621,1564,57,96.48,3.52,1444,120,92.33,7.67,1560,20,1540,1.28,98.72,1271,138,92,10.86,7.24,140,48,201,250702,
TX,48201250800,8129,6470,386,249,156,868,79.59,4.75,3.06,1.92,10.68,4068,4061,50.04,49.96,464,1674,293,461,977,1354,1978,928,5.71,11.42,116964,5404,101,1015,4288,1.87,18.78,79.35,8145,369,7776,4.53,95.47,3053,2919,134,95.61,4.39,2661,258,91.16,8.84,2821,15,2806,0.53,99.47,2419,192,114,7.94,4.71,140,48,201,250800,
TX,48201250900,8569,7459,181,205,128,596,87.05,2.11,2.39,1.49,6.96,4395,4174,51.29,48.71,349,1982,299,451,674,1462,2320,1032,4.07,12.04,149362,5667,104,603,4960,1.84,10.64,87.52,8713,28,8685,0.32,99.68,3559,3159,400,88.76,11.24,2560,599,81.04,18.96,3069,0,3069,0.00,100.00,2547,148,97,5.81,3.81,140,48,201,250900,
TX,48201251000,2774,2096,150,130,71,327,75.56,5.41,4.69,2.56,11.79,1419,1355,51.15,48.85,149,372,164,383,300,325,675,406,5.37,14.64,65030,1758,23,239,1496,1.31,13.59,85.10,2462,132,2330,5.36,94.64,1478,1341,137,90.73,9.27,542,799,40.42,59.58,1249,11,1238,0.88,99.12,765,132,103,17.25,13.46,140,48,201,251000,
TX,48201251100,7400,5672,311,166,156,1095,76.65,4.20,2.24,2.11,14.80,3801,3599,51.36,48.64,387,1301,328,556,804,1080,1641,1303,5.23,17.61,85586,5207,402,781,4024,7.72,15.00,77.28,7730,250,7480,3.23,96.77,2967,2814,153,94.84,5.16,2337,477,83.05,16.95,2914,0,2914,0.00,100.00,2134,285,152,13.36,7.12,140,48,201,251100,
TX,48201251200,5584,4321,223,128,91,821,77.38,3.99,2.29,1.63,14.70,2889,2695,51.74,48.26,358,1067,242,394,775,805,1238,705,6.41,12.63,80044,4066,198,822,3046,4.87,20.22,74.91,5932,353,5579,5.95,94.05,2235,2046,189,91.54,8.46,1709,337,83.53,16.47,2168,0,2168,0.00,100.00,1616,221,131,13.68,8.11,140,48,201,251200,
TX,48201251300,7159,6025,139,88,134,773,84.16,1.94,1.23,1.87,10.80,3619,3540,50.55,49.45,374,1456,278,425,749,1039,1775,1063,5.22,14.85,103453,4931,71,555,4305,1.44,11.26,87.30,7415,150,7265,2.02,97.98,2665,2576,89,96.66,3.34,2289,287,88.86,11.14,2639,13,2626,0.49,99.51,2127,174,101,8.18,4.75,140,48,201,251300,
TX,48201251401,2446,1864,80,78,39,385,76.21,3.27,3.19,1.59,15.74,1231,1215,50.33,49.67,178,607,101,157,378,438,448,139,7.28,5.68,106806,1574,46,127,1401,2.92,8.07,89.01,2486,0,2486,0.00,100.00,834,809,25,97.00,3.00,748,61,92.46,7.54,844,14,830,1.66,98.34,682,74,45,10.85,6.60,140,48,201,251401,
TX,48201251402,5924,4619,167,103,92,943,77.97,2.82,1.74,1.55,15.92,3038,2886,51.28,48.72,432,1197,256,652,984,901,1012,490,7.29,8.27,66683,3898,343,1055,2500,8.80,27.07,64.14,5869,461,5408,7.85,92.15,2358,2261,97,95.89,4.11,1642,619,72.62,27.38,2245,30,2215,1.34,98.66,1622,314,183,19.36,11.28,140,48,201,251402,
TX,48201251501,4807,3652,128,351,116,560,75.97,2.66,7.30,2.41,11.65,2443,2364,50.82,49.18,326,1451,161,209,685,1001,757,217,6.78,4.51,118237,3049,239,367,2443,7.84,12.04,80.12,5031,223,4808,4.43,95.57,1507,1440,67,95.55,4.45,1358,82,94.31,5.69,1377,0,1377,0.00,100.00,1293,107,77,8.28,5.96,140,48,201,251501,
TX,48201251502,9419,7910,221,252,190,846,83.98,2.35,2.68,2.02,8.98,4796,4623,50.92,49.08,394,1960,435,496,838,1528,2731,1037,4.18,11.01,113293,6819,149,705,5965,2.19,10.34,87.48,10276,206,10070,2.00,98.00,3633,3441,192,94.72,5.28,3005,436,87.33,12.67,3651,0,3651,0.00,100.00,2826,204,123,7.22,4.35,140,48,201,251502,
TX,48201251503,2264,1827,39,78,51,269,80.70,1.72,3.45,2.25,11.88,1139,1125,50.31,49.69,167,548,99,143,310,388,443,166,7.38,7.33,87366,1309,12,172,1125,0.92,13.14,85.94,2229,42,2187,1.88,98.12,798,773,25,96.87,3.13,721,52,93.27,6.73,719,0,719,0.00,100.00,650,68,46,10.46,7.08,140,48,201,251503,
